Temps;Vitesse du véhicule;Tension batterie de traction;Etat de charge de la batterie de traction;Demande de force aux roues lorsque la consigne du groupe motopropulseur est égal à zéro;Température bac de la batterie de traction;Courant batterie de traction mesuré par LBC
Temps;M-02-00;M-38-00;M-39-00;M-44-00;M-37-00;M-1B-00
sec;km/h;Volt;%;Nm;°C;A
1388,066;68,8;373,00;76,4;-18218;18;9,35
1388,113;68,6;373,00;76,4;-18218;18;9,35
1388,161;68,6;372,50;76,4;-18218;18;9,35
1388,210;68,6;372,50;76,4;-18218;18;9,35
1388,258;68,6;372,50;76,4;-18221;18;9,35
1388,306;68,6;372,50;76,4;-18221;18;9,35
1388,354;68,6;372,50;76,4;-18221;18;7,60
1388,402;68,4;372,50;76,4;-18221;18;7,60
1388,450;68,4;373,00;76,4;-18221;18;7,60
1388,498;68,4;373,00;76,4;-18221;18;7,60
1388,544;68,4;373,00;76,4;-18225;18;7,60
1388,592;68,4;373,00;76,4;-18225;18;7,60
1388,638;68,4;373,00;76,4;-18225;18;35,60
1388,685;68,1;373,00;76,4;-18225;18;35,60
1388,721;68,1;375,50;76,4;-18225;18;35,60
1388,770;68,1;375,50;76,4;-18225;18;35,60
1388,818;68,1;375,50;76,4;-18232;18;35,60
1388,866;68,1;375,50;76,4;-18232;18;35,60
1388,913;68,1;375,50;76,4;-18232;18;65,60
1388,962;67,4;375,50;76,4;-18232;18;65,60
1389,010;67,4;377,00;76,4;-18232;18;65,60
1389,058;67,4;377,00;76,4;-18232;18;65,60
1389,106;67,4;377,00;76,4;-18241;18;65,60
1389,154;67,4;377,00;76,4;-18241;18;65,60
1389,200;67,4;377,00;76,4;-18241;18;76,10
1389,247;66,5;377,00;76,4;-18241;18;76,10
1389,294;66,5;377,50;76,4;-18241;18;76,10
1389,342;66,5;377,50;76,4;-18241;18;76,10
1389,394;66,5;377,50;76,4;-18254;18;76,10
1389,442;66,5;377,50;76,4;-18254;18;76,10
1389,489;66,5;377,50;76,4;-18254;18;81,35
1389,538;65,6;377,50;76,4;-18254;18;81,35
1389,587;65,6;378,00;76,4;-18254;18;81,35
1389,634;65,6;378,00;76,4;-18254;18;81,35
1389,682;65,6;378,00;76,4;-18269;18;81,35
1389,730;65,6;378,00;76,4;-18269;18;81,35
1389,776;65,6;378,00;76,4;-18269;18;82,60
1389,823;64,6;378,00;76,4;-18269;18;82,60
1389,869;64,6;378,50;76,4;-18269;18;82,60
1389,915;64,6;378,50;76,4;-18269;18;82,60
1389,962;64,6;378,50;76,4;-18283;18;82,60
1390,008;64,6;378,50;76,4;-18283;18;82,60
1390,066;64,6;378,50;76,4;-18283;18;82,60
1390,113;63,6;378,50;76,4;-18283;18;82,60
1390,162;63,6;378,50;76,4;-18283;18;82,60
1390,210;63,6;378,50;76,4;-18283;18;82,60
1390,258;63,6;378,50;76,4;-18299;18;82,60
1390,306;63,6;378,50;76,4;-18299;18;82,60
1390,351;63,6;378,50;76,4;-18299;18;81,35
1390,399;62,3;378,50;76,4;-18299;18;81,35
1390,444;62,3;378,00;76,4;-18299;18;81,35
1390,490;62,3;378,00;76,4;-18299;18;81,35
1390,536;62,3;378,00;76,4;-18316;18;81,35
1390,584;62,3;378,00;76,4;-18316;18;81,35
1390,631;62,3;378,00;76,4;-18316;18;80,60
1390,677;61,1;378,00;76,4;-18316;18;80,60
1390,721;61,1;378,50;76,4;-18316;18;80,60
1390,770;61,1;378,50;76,4;-18316;18;80,60
1390,818;61,1;378,50;76,4;-18335;18;80,60
1390,864;61,1;378,50;76,4;-18335;18;80,60
1390,911;61,1;378,50;76,4;-18335;18;53,60
1390,958;60,1;378,50;76,4;-18335;18;53,60
1391,005;60,1;374,50;76,4;-18335;18;53,60
1391,051;60,1;374,50;76,4;-18335;18;53,60
1391,098;60,1;374,50;76,4;-18346;18;53,60
1391,144;60,1;374,50;76,4;-18346;18;53,60
1391,192;60,1;374,50;76,4;-18346;18;22,35
1391,238;59,5;374,50;76,4;-18346;18;22,35
1391,286;59,5;373,50;76,4;-18346;18;22,35
1391,332;59,5;373,50;76,4;-18346;18;22,35
1391,378;59,5;373,50;76,4;-18369;18;22,35
1391,424;59,5;373,50;76,4;-18369;18;22,35
1391,472;59,5;373,50;76,4;-18369;18;31,35
1391,518;59,0;373,50;76,4;-18369;18;31,35
1391,565;59,0;375,00;76,4;-18369;18;31,35
1391,613;59,0;375,00;76,4;-18369;18;31,35
1391,660;59,0;375,00;76,4;-18388;18;31,35
1391,692;59,0;375,00;76,4;-18388;18;31,35
1391,738;59,0;375,00;76,4;-18388;18;31,60
1391,785;58,4;375,00;76,4;-18388;18;31,60
1391,831;58,4;374,00;76,4;-18388;18;31,60
1391,878;58,4;374,00;76,4;-18388;18;31,60
1391,924;58,4;374,00;76,4;-18406;18;31,60
1391,986;58,4;374,00;76,4;-18406;18;31,60
1392,033;58,4;374,00;76,4;-18406;18;18,35
1392,080;57,7;374,00;76,4;-18406;18;18,35
1392,127;57,7;373,00;76,4;-18406;18;18,35
1392,178;57,7;373,00;76,4;-18406;18;18,35
1392,225;57,7;373,00;76,4;-18423;18;18,35
1392,268;57,7;373,00;76,4;-18423;18;18,35
1392,322;57,7;373,00;76,4;-18423;18;5,60
1392,361;57,3;373,00;76,4;-18423;18;5,60
1392,409;57,3;372,50;76,4;-18423;18;5,60
1392,459;57,3;372,50;76,4;-18423;18;5,60
1392,514;57,3;372,50;76,4;-18438;18;5,60
1392,562;57,3;372,50;76,4;-18438;18;5,60
1392,611;57,3;372,50;76,4;-18438;18;6,35
1392,659;57,0;372,50;76,4;-18438;18;6,35
1392,706;57,0;372,50;76,4;-18438;18;6,35
1392,754;57,0;372,50;76,4;-18438;18;6,35
1392,801;57,0;372,50;76,4;-18447;18;6,35
1392,849;57,0;372,50;76,4;-18447;18;6,35
1392,898;57,0;372,50;76,4;-18447;18;0,60
1392,962;56,7;372,50;76,4;-18447;18;0,60
1393,009;56,7;372,50;76,4;-18447;18;0,60
1393,057;56,7;372,50;76,4;-18447;18;0,60
1393,106;56,7;372,50;76,4;-18462;18;0,60
1393,155;56,7;372,50;76,4;-18462;18;0,60
1393,203;56,7;372,50;76,4;-18462;18;0,60
1393,249;56,4;372,50;76,4;-18462;18;0,60
1393,297;56,4;372,00;76,4;-18462;18;0,60
1393,345;56,4;372,00;76,4;-18462;18;0,60
1393,395;56,4;372,00;76,4;-18466;18;0,60
1393,442;56,4;372,00;76,4;-18466;18;0,60
1393,490;56,4;372,00;76,4;-18466;18;-9,40
1393,537;56,2;372,00;76,4;-18466;18;-9,40
1393,586;56,2;371,50;76,4;-18466;18;-9,40
1393,633;56,2;371,50;76,4;-18466;18;-9,40
1393,682;56,2;371,50;76,4;-18473;18;-9,40
1393,730;56,2;371,50;76,4;-18473;18;-9,40
1393,778;56,2;371,50;76,4;-18473;18;-13,65
1393,826;55,8;371,50;76,4;-18473;18;-13,65
1393,874;55,8;372,50;76,4;-18473;18;-13,65
1393,936;55,8;372,50;76,4;-18473;18;-13,65
1393,982;55,8;372,50;76,4;-18487;18;-13,65
1394,029;55,8;372,50;76,4;-18487;18;-13,65
1394,082;55,8;372,50;76,4;-18487;18;-1,65
1394,130;55,6;372,50;76,4;-18487;18;-1,65
1394,179;55,6;372,00;76,4;-18487;18;-1,65
1394,226;55,6;372,00;76,4;-18487;18;-1,65
1394,274;55,6;372,00;76,4;-18496;18;-1,65
1394,322;55,6;372,00;76,4;-18496;18;-1,65
1394,370;55,6;372,00;76,4;-18496;18;-18,90
1394,418;55,3;372,00;76,4;-18496;18;-18,90
1394,467;55,3;370,50;76,4;-18496;18;-18,90
1394,514;55,3;370,50;76,4;-18496;18;-18,90
1394,560;55,3;370,50;76,4;-18501;18;-18,90
1394,606;55,3;370,50;76,4;-18501;18;-18,90
1394,654;55,3;370,50;76,4;-18501;18;-31,65
1394,705;55,2;370,50;76,4;-18501;18;-31,65
1394,754;55,2;370,50;76,4;-18501;18;-31,65
1394,801;55,2;370,50;76,4;-18501;18;-31,65
1394,849;55,2;370,50;76,4;-18507;18;-31,65
1394,898;55,2;370,50;76,4;-18507;18;-31,65
1394,946;55,2;370,50;76,4;-18507;18;-27,65
1394,994;55,1;370,50;76,4;-18507;18;-27,65
1395,041;55,1;370,00;76,4;-18507;18;-27,65
1395,090;55,1;370,00;76,4;-18507;18;-27,65
1395,137;55,1;370,00;76,4;-18507;18;-27,65
1395,182;55,1;370,00;76,4;-18507;18;-27,65
1395,229;55,1;370,00;76,4;-18507;18;-29,90
1395,276;55,1;370,00;76,4;-18507;18;-29,90
1395,322;55,1;369,50;76,4;-18507;18;-29,90
1395,363;55,1;369,50;76,4;-18507;18;-29,90
1395,410;55,1;369,50;76,4;-18508;18;-29,90
1395,459;55,1;369,50;76,4;-18508;18;-29,90
1395,506;55,1;369,50;76,4;-18508;18;-40,90
1395,554;55,1;369,50;76,4;-18508;18;-40,90
1395,601;55,1;369,00;76,4;-18508;18;-40,90
1395,650;55,1;369,00;76,4;-18508;18;-40,90
1395,698;55,1;369,00;76,4;-18508;18;-40,90
1395,745;55,1;369,00;76,4;-18508;18;-40,90
1395,792;55,1;369,00;76,4;-18508;18;-44,15
1395,839;55,2;369,00;76,4;-18508;18;-44,15
1395,885;55,2;369,00;76,4;-18508;18;-44,15
1395,932;55,2;369,00;76,4;-18508;18;-44,15
1395,978;55,2;369,00;76,4;-18506;18;-44,15
1396,026;55,2;369,00;76,4;-18506;18;-44,15
1396,066;55,2;369,00;76,4;-18506;18;-54,65
1396,113;55,2;369,00;76,4;-18506;18;-54,65
1396,161;55,2;368,00;76,4;-18506;18;-54,65
1396,210;55,2;368,00;76,4;-18506;18;-54,65
1396,259;55,2;368,00;76,4;-18504;18;-54,65
1396,307;55,2;368,00;76,4;-18504;18;-54,65
1396,352;55,2;368,00;76,4;-18504;18;-60,90
1396,398;55,3;368,00;76,4;-18504;18;-60,90
1396,444;55,3;368,00;76,4;-18504;18;-60,90
1396,491;55,3;368,00;76,4;-18504;18;-60,90
1396,537;55,3;368,00;76,4;-18502;18;-60,90
1396,584;55,3;368,00;76,4;-18502;18;-60,90
1396,631;55,3;368,00;76,4;-18502;18;-65,90
1396,676;55,4;368,00;76,4;-18502;18;-65,90
1396,722;55,4;367,50;76,4;-18502;18;-65,90
1396,770;55,4;367,50;76,4;-18502;18;-65,90
1396,818;55,4;367,50;76,4;-18500;18;-65,90
1396,866;55,4;367,50;76,4;-18500;18;-65,90
1396,914;55,4;367,50;76,4;-18500;18;-69,15
1396,961;55,4;367,50;76,4;-18500;18;-69,15
1397,008;55,4;366,50;76,4;-18500;18;-69,15
1397,054;55,4;366,50;76,4;-18500;18;-69,15
1397,101;55,4;366,50;76,4;-18500;18;-69,15
1397,148;55,4;366,50;76,4;-18500;18;-69,15
1397,195;55,4;366,50;76,4;-18500;18;-70,65
1397,241;55,4;366,50;76,4;-18500;18;-70,65
1397,287;55,4;366,00;76,4;-18500;18;-70,65
1397,331;55,4;366,00;76,4;-18500;18;-70,65
1397,378;55,4;366,00;76,4;-18498;18;-70,65
1397,426;55,4;366,00;76,4;-18498;18;-70,65
1397,475;55,4;366,00;76,4;-18498;18;-71,65
1397,522;55,4;366,00;76,4;-18498;18;-71,65
1397,569;55,4;366,50;76,4;-18498;18;-71,65
1397,616;55,4;366,50;76,4;-18498;18;-71,65
1397,663;55,4;366,50;76,4;-18497;18;-71,65
1397,725;55,4;366,50;76,4;-18497;18;-71,65
1397,771;55,4;366,50;76,4;-18497;18;-71,90
1397,819;55,6;366,50;76,4;-18497;18;-71,90
1397,865;55,6;366,50;76,4;-18497;18;-71,90
1397,912;55,6;366,50;76,4;-18497;18;-71,90
1397,960;55,6;366,50;76,4;-18493;18;-71,90
1398,005;55,6;366,50;76,4;-18493;18;-71,90
1398,049;55,6;366,50;76,4;-18493;18;-72,15
1398,098;55,6;366,50;76,4;-18493;18;-72,15
1398,146;55,6;366,50;76,4;-18493;18;-72,15
1398,193;55,6;366,50;76,4;-18493;18;-72,15
1398,240;55,6;366,50;76,4;-18491;18;-72,15
1398,287;55,6;366,50;76,4;-18491;18;-72,15
1398,333;55,6;366,50;76,4;-18491;18;-72,15
1398,379;55,7;366,50;76,4;-18491;18;-72,15
1398,425;55,7;366,50;76,4;-18491;18;-72,15
1398,472;55,7;366,50;76,4;-18491;18;-72,15
1398,519;55,7;366,50;76,4;-18488;18;-72,15
1398,565;55,7;366,50;76,4;-18488;18;-72,15
1398,612;55,7;366,50;76,4;-18488;18;-73,90
1398,660;55,8;366,50;76,4;-18488;18;-73,90
1398,707;55,8;366,50;76,4;-18488;18;-73,90
1398,754;55,8;366,50;76,4;-18488;18;-73,90
1398,802;55,8;366,50;76,4;-18486;18;-73,90
1398,850;55,8;366,50;76,4;-18486;18;-73,90
1398,898;55,8;366,50;76,4;-18486;18;-75,15
1398,945;55,9;366,50;76,4;-18486;18;-75,15
1398,994;55,9;366,00;76,4;-18486;18;-75,15
1399,041;55,9;366,00;76,4;-18486;18;-75,15
1399,090;55,9;366,00;76,4;-18482;18;-75,15
1399,138;55,9;366,00;76,4;-18482;18;-75,15
1399,186;55,9;366,00;76,4;-18482;18;-75,40
1399,231;55,9;366,00;76,4;-18482;18;-75,40
1399,277;55,9;365,50;76,4;-18482;18;-75,40
1399,325;55,9;365,50;76,3;-18482;18;-75,40
1399,361;55,9;365,50;76,3;-18479;18;-75,40
1399,410;55,9;365,50;76,3;-18479;18;-75,40
1399,458;55,9;365,50;76,3;-18479;18;-75,65
1399,507;56,1;365,50;76,3;-18479;18;-75,65
1399,554;56,1;366,50;76,3;-18479;18;-75,65
1399,602;56,1;366,50;76,3;-18479;18;-75,65
1399,650;56,1;366,50;76,3;-18475;18;-75,65
1399,698;56,1;366,50;76,3;-18475;18;-75,65
1399,745;56,1;366,50;76,3;-18475;18;-80,15
1399,791;56,3;366,50;76,3;-18475;18;-80,15
1399,837;56,3;365,50;76,3;-18475;18;-80,15
1399,883;56,3;365,50;76,3;-18475;18;-80,15
1399,931;56,3;365,50;76,3;-18469;18;-80,15
1399,976;56,3;365,50;76,3;-18469;18;-80,15
1400,024;56,3;365,50;76,3;-18469;18;-82,65
1400,066;56,5;365,50;76,3;-18469;18;-82,65
1400,113;56,5;365,00;76,3;-18469;18;-82,65
1400,161;56,5;365,00;76,3;-18469;18;-82,65
1400,210;56,5;365,00;76,3;-18463;18;-82,65
1400,258;56,5;365,00;76,3;-18463;18;-82,65
1400,306;56,5;365,00;76,3;-18463;18;-77,65
1400,352;56,7;365,00;76,3;-18463;18;-77,65
1400,400;56,7;365,00;76,3;-18463;18;-77,65
1400,447;56,7;365,00;76,3;-18463;18;-77,65
1400,494;56,7;365,00;76,3;-18457;18;-77,65
1400,539;56,7;365,00;76,3;-18457;18;-77,65
1400,586;56,7;365,00;76,3;-18457;18;-65,65
1400,632;56,8;365,00;76,3;-18457;18;-65,65
1400,679;56,8;367,00;76,3;-18457;18;-65,65
1400,722;56,8;367,00;76,3;-18457;18;-65,65
1400,770;56,8;367,00;76,3;-18455;18;-65,65
1400,818;56,8;367,00;76,3;-18455;18;-65,65
1400,866;56,8;367,00;76,3;-18455;18;-56,65
1400,914;56,9;367,00;76,3;-18455;18;-56,65
1400,961;56,9;367,50;76,3;-18455;18;-56,65
1401,007;56,9;367,50;76,3;-18455;18;-56,65
1401,053;56,9;367,50;76,3;-18453;18;-56,65
1401,100;56,9;367,50;76,3;-18453;18;-56,65
1401,147;56,9;367,50;76,3;-18453;18;-48,65
1401,194;56,8;367,50;76,3;-18453;18;-48,65
1401,241;56,8;368,00;76,3;-18453;18;-48,65
1401,288;56,8;368,00;76,3;-18453;18;-48,65
1401,335;56,8;368,00;76,3;-18453;18;-48,65
1401,378;56,8;368,00;76,3;-18453;18;-48,65
1401,425;56,8;368,00;76,3;-18453;18;-49,15
1401,474;56,8;368,00;76,3;-18453;18;-49,15
1401,523;56,8;367,00;76,3;-18453;18;-49,15
1401,569;56,8;367,00;76,3;-18453;18;-49,15
1401,616;56,8;367,00;76,3;-18454;18;-49,15
1401,662;56,8;367,00;76,3;-18454;18;-49,15
1401,709;56,8;367,00;76,3;-18454;18;-61,65
1401,755;56,8;367,00;76,3;-18454;18;-61,65
1401,802;56,8;366,50;76,3;-18454;18;-61,65
1401,849;56,8;366,50;76,3;-18454;18;-61,65
1401,896;56,8;366,50;76,3;-18453;18;-61,65
1401,941;56,8;366,50;76,3;-18453;18;-61,65
1401,988;56,8;366,50;76,3;-18453;18;-61,65
1402,035;56,8;366,50;76,3;-18453;18;-61,65
1402,081;56,8;367,00;76,3;-18453;18;-61,65
1402,129;56,8;367,00;76,3;-18453;18;-61,65
1402,176;56,8;367,00;76,3;-18453;18;-61,65
1402,224;56,8;367,00;76,3;-18453;18;-61,65
1402,271;56,8;367,00;76,3;-18453;18;-61,90
1402,318;56,9;367,00;76,3;-18453;18;-61,90
1402,364;56,9;366,00;76,3;-18453;18;-61,90
1402,411;56,9;366,00;76,3;-18453;18;-61,90
1402,459;56,9;366,00;76,3;-18449;18;-61,90
1402,505;56,9;366,00;76,3;-18449;18;-61,90
1402,552;56,9;366,00;76,3;-18449;18;-69,40
1402,598;57,1;366,00;76,3;-18449;18;-69,40
1402,644;57,1;366,00;76,3;-18449;18;-69,40
1402,690;57,1;366,00;76,3;-18449;18;-69,40
1402,738;57,1;366,00;76,3;-18444;18;-69,40
1402,785;57,1;366,00;76,3;-18444;18;-69,40
1402,833;57,1;366,00;76,3;-18444;18;-71,90
1402,879;57,3;366,00;76,3;-18444;18;-71,90
1402,926;57,3;366,00;76,3;-18444;18;-71,90
1402,972;57,3;366,00;76,3;-18444;18;-71,90
1403,018;57,3;366,00;76,3;-18439;18;-71,90
1403,065;57,3;366,00;76,3;-18439;18;-71,90
1403,112;57,3;366,00;76,3;-18439;18;-72,40
1403,160;57,5;366,00;76,3;-18439;18;-72,40
1403,207;57,5;365,50;76,3;-18439;18;-72,40
1403,253;57,5;365,50;76,3;-18439;18;-72,40
1403,300;57,5;365,50;76,3;-18432;18;-72,40
1403,347;57,5;365,50;76,3;-18432;18;-72,40
1403,394;57,5;365,50;76,3;-18432;18;-70,40
1403,442;57,6;365,50;76,3;-18432;18;-70,40
1403,488;57,6;366,00;76,3;-18432;18;-70,40
1403,536;57,6;366,00;76,3;-18432;18;-70,40
1403,582;57,6;366,00;76,3;-18428;18;-70,40
1403,630;57,6;366,00;76,3;-18428;18;-70,40
1403,677;57,6;366,00;76,3;-18428;18;-62,65
1403,723;57,7;366,00;76,3;-18428;18;-62,65
1403,771;57,7;366,50;76,3;-18428;18;-62,65
1403,818;57,7;366,50;76,3;-18428;18;-62,65
1403,864;57,7;366,50;76,3;-18426;18;-62,65
1403,925;57,7;366,50;76,3;-18426;18;-62,65
1403,972;57,7;366,50;76,3;-18426;18;-57,15
1404,019;57,7;366,50;76,3;-18426;18;-57,15
1404,065;57,7;366,50;76,3;-18426;18;-57,15
1404,111;57,7;366,50;76,2;-18426;18;-57,15
1404,159;57,7;366,50;76,2;-18425;18;-57,15
1404,206;57,7;366,50;76,2;-18425;18;-57,15
1404,242;57,7;366,50;76,2;-18425;18;-52,90
1404,290;57,8;366,50;76,2;-18425;18;-52,90
1404,339;57,8;366,50;76,2;-18425;18;-52,90
1404,385;57,8;366,50;76,2;-18425;18;-52,90
1404,433;57,8;366,50;76,2;-18423;18;-52,90
1404,481;57,8;366,50;76,2;-18423;18;-52,90
1404,530;57,8;366,50;76,2;-18423;18;-61,65
1404,576;57,8;366,50;76,2;-18423;18;-61,65
1404,625;57,8;366,50;76,2;-18423;18;-61,65
1404,670;57,8;366,50;76,2;-18423;18;-61,65
1404,722;57,8;366,50;76,2;-18423;18;-61,65
1404,770;57,8;366,50;76,2;-18423;18;-61,65
1404,818;57,8;366,50;76,2;-18423;18;-63,15
1404,866;58,0;366,50;76,2;-18423;18;-63,15
1404,914;58,0;366,00;76,2;-18423;18;-63,15
1404,962;58,0;366,00;76,2;-18423;18;-63,15
1405,010;58,0;366,00;76,2;-18416;18;-63,15
1405,058;58,0;366,00;76,2;-18416;18;-63,15
1405,106;58,0;366,00;76,2;-18416;18;-63,90
1405,154;58,1;366,00;76,2;-18416;18;-63,90
1405,202;58,1;366,50;76,2;-18416;18;-63,90
1405,249;58,1;366,50;76,2;-18416;18;-63,90
1405,295;58,1;366,50;76,2;-18410;18;-63,90
1405,342;58,1;366,50;76,2;-18410;18;-63,90
1405,394;58,1;366,50;76,2;-18410;18;-64,40
1405,442;58,3;366,50;76,2;-18410;18;-64,40
1405,489;58,3;366,00;76,2;-18410;18;-64,40
1405,538;58,3;366,00;76,2;-18410;18;-64,40
1405,586;58,3;366,00;76,2;-18405;18;-64,40
1405,634;58,3;366,00;76,2;-18405;18;-64,40
1405,682;58,3;366,00;76,2;-18405;18;-61,15
1405,730;58,4;366,00;76,2;-18405;18;-61,15
1405,778;58,4;366,50;76,2;-18405;18;-61,15
1405,822;58,4;366,50;76,2;-18405;18;-61,15
1405,870;58,4;366,50;76,2;-18401;18;-61,15
1405,915;58,4;366,50;76,2;-18401;18;-61,15
1405,962;58,4;366,50;76,2;-18401;18;-47,65
1406,003;58,6;366,50;76,2;-18401;18;-47,65
1406,051;58,6;368,00;76,2;-18401;18;-47,65
1406,098;58,6;368,00;76,2;-18401;18;-47,65
1406,146;58,6;368,00;76,2;-18400;18;-47,65
1406,194;58,6;368,00;76,2;-18400;18;-47,65
1406,242;58,6;368,00;76,2;-18400;18;-40,15
1406,289;58,6;368,00;76,2;-18400;18;-40,15
1406,338;58,6;368,00;76,2;-18400;18;-40,15
1406,385;58,6;368,00;76,2;-18400;18;-40,15
1406,432;58,6;368,00;76,2;-18399;18;-40,15
1406,479;58,6;368,00;76,2;-18399;18;-40,15
1406,525;58,6;368,00;76,2;-18399;18;-40,65
1406,572;58,5;368,00;76,2;-18399;18;-40,65
1406,619;58,5;368,50;76,2;-18399;18;-40,65
1406,665;58,5;368,50;76,2;-18399;18;-40,65
1406,706;58,5;368,50;76,2;-18399;18;-40,65
1406,754;58,5;368,50;76,2;-18399;18;-40,65
1406,802;58,5;368,50;76,2;-18399;18;-39,90
1406,850;58,6;368,50;76,2;-18399;18;-39,90
1406,898;58,6;367,50;76,2;-18399;18;-39,90
1406,945;58,6;367,50;76,2;-18399;18;-39,90
1406,993;58,6;367,50;76,2;-18400;18;-39,90
1407,039;58,6;367,50;76,2;-18400;18;-39,90
1407,087;58,6;367,50;76,2;-18400;18;-40,40
1407,133;58,5;367,50;76,2;-18400;18;-40,40
1407,180;58,5;367,50;76,2;-18400;18;-40,40
1407,227;58,5;367,50;76,2;-18400;18;-40,40
1407,274;58,5;367,50;76,2;-18400;18;-40,40
1407,320;58,5;367,50;76,2;-18400;18;-40,40
1407,362;58,5;367,50;76,2;-18400;18;-40,65
1407,410;58,4;367,50;76,2;-18400;18;-40,65
1407,458;58,4;368,00;76,2;-18400;18;-40,65
1407,506;58,4;368,00;76,2;-18400;18;-40,65
1407,553;58,4;368,00;76,2;-18400;18;-40,65
1407,600;58,4;368,00;76,2;-18400;18;-40,65
1407,647;58,4;368,00;76,2;-18400;18;-40,90
1407,695;58,5;368,00;76,2;-18400;18;-40,90
1407,741;58,5;369,00;76,2;-18400;18;-40,90
1407,788;58,5;369,00;76,2;-18400;18;-40,90
1407,836;58,5;369,00;76,2;-18402;18;-40,90
1407,882;58,5;369,00;76,2;-18402;18;-40,90
1407,929;58,5;369,00;76,2;-18402;18;-34,15
1407,976;58,4;369,00;76,2;-18402;18;-34,15
1408,034;58,4;369,50;76,2;-18402;18;-34,15
1408,083;58,4;369,50;76,2;-18402;18;-34,15
1408,130;58,4;369,50;76,2;-18404;18;-34,15
1408,177;58,4;369,50;76,2;-18404;18;-34,15
1408,225;58,4;369,50;76,2;-18404;18;-23,15
1408,272;58,4;369,50;76,2;-18404;18;-23,15
1408,319;58,4;369,50;76,2;-18404;18;-23,15
1408,365;58,4;369,50;76,2;-18404;18;-23,15
1408,411;58,4;369,50;76,2;-18407;18;-23,15
1408,458;58,4;369,50;76,2;-18407;18;-23,15
1408,505;58,4;369,50;76,2;-18407;18;-9,90
1408,551;58,1;369,50;76,2;-18407;18;-9,90
1408,597;58,1;370,50;76,2;-18407;18;-9,90
1408,644;58,1;370,50;76,2;-18407;18;-9,90
1408,690;58,1;370,50;76,2;-18415;18;-9,90
1408,737;58,1;370,50;76,2;-18415;18;-9,90
1408,784;58,1;370,50;76,2;-18415;18;-10,40
1408,831;57,7;370,50;76,2;-18415;18;-10,40
1408,878;57,7;370,50;76,2;-18415;18;-10,40
1408,925;57,7;370,50;76,2;-18415;18;-10,40
1408,971;57,7;370,50;76,2;-18425;18;-10,40
1409,018;57,7;370,50;76,2;-18425;18;-10,40
1409,074;57,7;370,50;76,2;-18425;18;-24,65
1409,121;57,5;370,50;76,2;-18425;18;-24,65
1409,170;57,5;369,00;76,2;-18425;18;-24,65
1409,218;57,5;369,00;76,2;-18425;18;-24,65
1409,265;57,5;369,00;76,2;-18434;18;-24,65
1409,311;57,5;369,00;76,2;-18434;18;-24,65
1409,358;57,5;369,00;76,2;-18434;18;-35,40
1409,410;57,2;369,00;76,2;-18434;18;-35,40
1409,459;57,2;368,50;76,2;-18434;18;-35,40
1409,505;57,2;368,50;76,2;-18434;18;-35,40
1409,554;57,2;368,50;76,2;-18441;18;-35,40
1409,601;57,2;368,50;76,2;-18441;18;-35,40
1409,651;57,2;368,50;76,2;-18441;18;-46,65
1409,714;57,0;368,50;76,2;-18441;18;-46,65
1409,762;57,0;367,00;76,2;-18441;18;-46,65
1409,808;57,0;367,00;76,2;-18441;18;-46,65
1409,840;57,0;367,00;76,2;-18448;18;-46,65
1409,887;57,0;367,00;76,2;-18448;18;-46,65
1409,935;57,0;367,00;76,2;-18448;18;-50,90
1409,981;57,0;367,00;76,2;-18448;18;-50,90
1410,034;57,0;366,50;76,2;-18448;18;-50,90
1410,082;57,0;366,50;76,2;-18448;18;-50,90
1410,130;57,0;366,50;76,2;-18446;18;-50,90
1410,178;57,0;366,50;76,2;-18446;18;-50,90
1410,226;57,0;366,50;76,2;-18446;18;-61,15
1410,275;57,2;366,50;76,2;-18446;18;-61,15
1410,321;57,2;366,50;76,2;-18446;18;-61,15
1410,369;57,2;366,50;76,2;-18446;18;-61,15
1410,401;57,2;366,50;76,2;-18440;18;-61,15
1410,450;57,2;366,50;76,2;-18440;18;-61,15
1410,498;57,2;366,50;76,2;-18440;18;-67,65
1410,547;57,4;366,50;76,2;-18440;18;-67,65
1410,594;57,4;366,00;76,2;-18440;18;-67,65
1410,640;57,4;366,00;76,2;-18440;18;-67,65
1410,687;57,4;366,00;76,2;-18431;18;-67,65
1410,738;57,4;366,00;76,2;-18431;18;-67,65
1410,786;57,4;366,00;76,2;-18431;18;-71,65
1410,835;57,8;366,00;76,2;-18431;18;-71,65
1410,882;57,8;365,50;76,2;-18431;18;-71,65
1410,930;57,8;365,50;76,2;-18431;18;-71,65
1410,977;57,8;365,50;76,2;-18419;18;-71,65
1411,026;57,8;365,50;76,2;-18419;18;-71,65
1411,074;57,8;365,50;76,2;-18419;18;-82,15
1411,122;58,2;365,50;76,2;-18419;18;-82,15
1411,170;58,2;364,50;76,2;-18419;18;-82,15
1411,218;58,2;364,50;76,1;-18419;18;-82,15
1411,266;58,2;364,50;76,1;-18407;18;-82,15
1411,311;58,2;364,50;76,1;-18407;18;-82,15
1411,362;58,2;364,50;76,1;-18407;18;-83,15
1411,410;58,6;364,50;76,1;-18407;18;-83,15
1411,458;58,6;365,00;76,1;-18407;18;-83,15
1411,505;58,6;365,00;76,1;-18407;18;-83,15
1411,554;58,6;365,00;76,1;-18392;18;-83,15
1411,602;58,6;365,00;76,1;-18392;18;-83,15
