Temps;Vitesse du véhicule;Courant batterie de traction mesuré par LBC
Temps;M-02-00;M-1B-00
sec;km/h;A
270,055;41,0;-5,40
270,095;41,1;-5,40
270,147;41,1;-6,15
270,194;41,0;-6,15
270,248;41,0;-6,65
270,296;41,0;-6,65
270,348;41,0;-4,15
270,395;41,0;-4,15
270,448;41,0;-3,40
270,496;41,1;-3,40
270,549;41,1;-5,15
270,595;41,1;-5,15
270,649;41,1;-4,90
270,695;41,3;-4,90
270,749;41,3;-5,65
270,797;41,2;-5,65
270,849;41,2;-3,40
270,895;41,3;-3,40
270,950;41,3;-2,40
270,998;41,3;-2,40
271,050;41,3;-2,15
271,095;41,4;-2,15
271,150;41,4;-1,90
271,197;41,4;-1,90
271,234;41,4;-1,90
271,278;41,3;-1,90
271,327;41,3;-1,15
271,366;41,4;-1,15
271,413;41,4;0,10
271,466;41,4;0,10
271,513;41,4;4,85
271,566;41,4;4,85
271,623;41,4;7,60
271,682;41,3;7,60
271,728;41,3;10,85
271,778;41,3;10,85
271,827;41,3;13,35
271,882;41,3;13,35
271,929;41,3;17,35
271,982;41,1;17,35
272,027;41,1;22,60
272,093;41,0;22,60
272,151;41,0;28,10
272,198;40,9;28,10
272,236;40,9;31,10
272,277;40,7;31,10
272,327;40,7;32,35
272,385;40,5;32,35
272,430;40,5;35,10
272,496;40,3;35,10
272,553;40,3;35,60
272,610;40,1;35,60
272,653;40,1;34,10
272,701;39,8;34,10
272,737;39,8;33,85
272,784;39,4;33,85
272,827;39,4;35,60
272,877;39,3;35,60
272,925;39,3;29,10
272,976;39,2;29,10
273,026;39,2;20,10
273,085;39,0;20,10
273,133;39,0;14,85
273,176;38,8;14,85
273,227;38,8;15,35
273,276;38,8;15,35
273,324;38,8;15,85
273,386;38,6;15,85
273,433;38,6;17,10
273,486;38,6;17,10
273,533;38,6;17,10
273,587;38,5;17,10
273,655;38,5;17,60
273,709;38,2;17,60
273,755;38,2;19,60
273,815;38,0;19,60
273,868;38,0;21,85
273,919;37,9;21,85
273,955;37,9;23,10
274,009;37,8;23,10
274,055;37,8;24,10
274,108;37,6;24,10
274,155;37,6;25,10
274,215;37,5;25,10
274,260;37,5;25,85
274,307;37,3;25,85
274,355;37,3;26,60
274,404;37,2;26,60
274,456;37,2;27,85
274,502;37,0;27,85
274,556;37,0;28,35
274,608;36,8;28,35
274,656;36,8;29,10
274,708;36,5;29,10
274,756;36,5;29,60
274,804;36,4;29,60
274,857;36,4;30,35
274,906;36,1;30,35
274,956;36,1;30,35
275,007;35,9;30,35
275,057;35,9;31,35
275,105;35,7;31,35
275,157;35,7;30,35
275,205;35,5;30,35
275,257;35,5;31,35
275,310;35,2;31,35
275,358;35,2;32,10
275,407;35,0;32,10
275,458;35,0;31,10
275,508;34,7;31,10
275,558;34,7;27,10
275,607;34,5;27,10
275,665;34,5;24,60
275,708;34,3;24,60
275,758;34,3;22,35
275,808;34,1;22,35
275,858;34,1;21,10
275,908;34,0;21,10
275,958;34,0;20,10
276,006;33,8;20,10
276,058;33,8;19,35
276,106;33,7;19,35
276,158;33,7;18,85
276,207;33,6;18,85
276,259;33,6;19,10
276,323;33,3;19,10
276,359;33,3;19,35
276,408;33,2;19,35
276,459;33,2;16,35
276,507;33,0;16,35
276,561;33,0;13,10
276,622;32,9;13,10
276,660;32,9;9,60
276,702;32,8;9,60
276,734;32,8;9,10
276,792;32,7;9,10
276,840;32,7;7,85
276,892;32,6;7,85
276,942;32,6;6,35
276,999;32,6;6,35
277,040;32,6;4,85
277,092;32,6;4,85
277,161;32,6;4,35
277,207;32,5;4,35
277,261;32,5;4,85
277,308;32,5;4,85
277,357;32,5;5,10
277,406;32,5;5,10
277,461;32,5;5,10
277,523;32,5;5,10
277,562;32,5;5,35
277,595;32,5;5,35
277,625;32,5;5,10
277,678;32,3;5,10
277,723;32,3;5,35
277,767;32,2;5,35
277,806;32,2;6,85
277,862;32,2;6,85
277,910;32,2;7,10
277,963;32,1;7,10
278,006;32,1;6,35
278,059;32,1;6,35
278,106;32,1;6,85
278,163;32,0;6,85
278,212;32,0;7,10
278,263;32,0;7,10
278,306;32,0;8,10
278,363;31,9;8,10
278,406;31,9;8,60
278,464;31,8;8,60
278,511;31,8;9,10
278,548;31,7;9,10
278,589;31,7;9,60
278,635;31,7;9,60
278,696;31,7;9,85
278,743;31,7;9,85
278,789;31,7;4,60
278,838;31,6;4,60
278,888;31,6;1,35
278,939;31,6;1,35
278,988;31,6;-0,15
279,036;31,5;-0,15
279,097;31,5;-0,65
279,145;31,4;-0,65
279,202;31,4;-0,40
279,244;31,4;-0,40
279,296;31,4;-1,40
279,344;31,5;-1,40
279,388;31,5;-1,15
279,430;31,4;-1,15
279,476;31,4;-1,65
279,524;31,4;-1,65
279,556;31,4;-2,40
279,604;31,6;-2,40
279,665;31,6;-2,40
279,705;31,6;-2,40
279,766;31,6;-4,40
279,805;31,7;-4,40
279,866;31,7;-3,40
279,921;31,6;-3,40
279,966;31,6;-3,15
280,020;31,5;-3,15
280,067;31,5;-2,40
280,114;31,6;-2,40
280,151;31,6;-4,65
280,188;31,6;-4,65
280,235;31,6;-4,90
280,287;31,7;-4,90
280,334;31,7;-7,65
280,388;31,7;-7,65
280,436;31,7;-7,65
280,487;31,8;-7,65
280,536;31,8;-7,90
280,588;31,8;-7,90
280,636;31,8;-8,15
280,687;31,9;-8,15
280,737;31,9;-7,90
280,779;31,9;-7,90
280,827;31,9;-8,15
280,872;32,0;-8,15
280,920;32,0;-7,90
280,972;32,0;-7,90
281,019;32,0;-7,15
281,072;32,0;-7,15
281,120;32,0;-6,90
281,174;32,2;-6,90
281,219;32,2;-6,40
281,273;32,2;-6,40
281,320;32,2;-5,90
281,373;32,3;-5,90
281,420;32,3;-5,15
281,470;32,2;-5,15
281,520;32,2;-4,15
281,575;32,3;-4,15
281,620;32,3;-2,90
281,674;32,3;-2,90
281,732;32,3;-1,65
281,774;32,3;-1,65
281,819;32,3;-1,40
281,874;32,3;-1,40
281,922;32,3;-1,15
281,974;32,3;-1,15
282,033;32,3;-1,15
282,074;32,3;-1,15
282,133;32,3;-0,65
282,174;32,3;-0,65
282,219;32,3;0,10
282,274;32,3;0,10
282,321;32,3;-0,90
282,375;32,3;-0,90
282,422;32,3;-0,40
282,459;32,3;-0,40
282,502;32,3;-0,15
282,536;32,3;-0,15
282,575;32,3;0,10
282,622;32,3;0,10
282,656;32,3;0,10
282,706;32,3;0,10
282,753;32,3;0,10
282,802;32,3;0,10
282,835;32,3;0,10
282,875;32,3;0,10
282,934;32,3;-0,65
282,976;32,2;-0,65
283,030;32,2;-1,40
283,076;32,3;-1,40
283,124;32,3;-1,40
283,176;32,3;-1,40
283,224;32,3;-2,40
283,276;32,3;-2,40
283,318;32,3;-3,90
283,377;32,3;-3,90
283,418;32,3;-4,40
283,477;32,3;-4,40
283,519;32,3;-2,65
283,577;32,4;-2,65
283,624;32,4;-3,15
283,677;32,3;-3,15
283,719;32,3;-4,15
283,778;32,4;-4,15
283,824;32,4;-5,15
283,878;32,4;-5,15
283,918;32,4;-6,40
283,978;32,5;-6,40
284,015;32,5;-7,65
284,078;32,5;-7,65
284,125;32,5;-9,40
284,179;32,6;-9,40
284,217;32,6;-10,40
284,279;32,6;-10,40
284,333;32,6;-11,40
284,379;32,7;-11,40
284,426;32,7;-11,90
284,480;32,8;-11,90
284,528;32,8;-13,65
284,580;32,8;-13,65
284,617;32,8;-15,15
284,664;32,9;-15,15
284,716;32,9;-16,65
284,764;33,0;-16,65
284,815;33,0;-18,65
284,864;33,2;-18,65
284,912;33,2;-19,90
284,960;33,2;-19,90
285,017;33,2;-19,90
285,081;33,4;-19,90
285,128;33,4;-21,15
285,165;33,5;-21,15
285,212;33,5;-19,65
285,259;33,7;-19,65
285,312;33,7;-20,15
285,360;33,7;-20,15
285,412;33,7;-19,65
285,465;33,9;-19,65
285,516;33,9;-20,90
285,566;34,0;-20,90
285,616;34,0;-22,15
285,666;34,1;-22,15
285,714;34,1;-23,15
285,755;34,2;-23,15
285,816;34,2;-25,15
285,866;34,3;-25,15
285,916;34,3;-23,40
285,963;34,3;-23,40
286,015;34,3;-22,40
286,054;34,6;-22,40
286,115;34,6;-25,15
286,159;34,8;-25,15
286,215;34,8;-30,90
286,266;35,1;-30,90
286,315;35,1;-34,15
286,365;35,2;-34,15
286,415;35,2;-36,40
286,465;35,4;-36,40
286,515;35,4;-38,40
286,565;35,6;-38,40
286,615;35,6;-40,90
286,663;35,9;-40,90
286,714;35,9;-41,90
286,765;36,0;-41,90
286,815;36,0;-43,15
286,864;36,4;-43,15
286,914;36,4;-43,90
286,965;36,6;-43,90
287,015;36,6;-44,90
287,063;37,0;-44,90
287,115;37,0;-45,15
287,158;37,1;-45,15
287,216;37,1;-45,15
287,265;37,4;-45,15
287,315;37,4;-45,40
287,363;37,6;-45,40
287,416;37,6;-45,40
287,465;37,9;-45,40
287,516;37,9;-45,90
287,565;38,2;-45,90
287,614;38,2;-45,65
287,662;38,5;-45,65
287,715;38,5;-45,65
287,764;38,6;-45,65
287,815;38,6;-45,90
287,864;38,6;-45,90
287,916;38,6;-41,40
287,965;38,6;-41,40
288,014;38,6;-39,90
288,062;38,6;-39,90
288,115;38,6;-36,65
288,164;38,8;-36,65
288,217;38,8;-36,65
288,264;39,2;-36,65
288,314;39,2;-38,15
288,362;39,5;-38,15
288,417;39,5;-39,65
288,464;39,7;-39,65
288,514;39,7;-37,65
288,564;39,7;-37,65
288,618;39,7;-32,65
288,666;40,0;-32,65
288,714;40,0;-31,90
288,763;40,1;-31,90
288,813;40,1;-30,15
288,864;40,5;-30,15
288,916;40,5;-30,65
288,958;40,7;-30,65
289,017;40,7;-29,65
289,064;41,1;-29,65
289,118;41,1;-29,40
289,166;41,4;-29,40
289,214;41,4;-30,15
289,262;41,6;-30,15
289,317;41,6;-29,65
289,363;41,7;-29,65
289,417;41,7;-27,65
289,464;41,7;-27,65
289,517;41,7;-22,40
289,563;41,9;-22,40
289,613;41,9;-20,90
289,663;42,2;-20,90
289,719;42,2;-23,15
289,765;42,2;-23,15
289,817;42,2;-23,40
289,864;42,3;-23,40
289,918;42,3;-19,40
289,962;42,4;-19,40
290,018;42,4;-18,65
290,063;42,6;-18,65
290,121;42,6;-17,40
290,167;42,8;-17,40
290,212;42,8;-18,40
290,262;42,8;-18,40
290,313;42,8;-17,15
290,370;43,0;-17,15
290,418;43,0;-17,90
290,464;43,1;-17,90
290,519;43,1;-15,65
290,567;43,1;-15,65
290,619;43,1;-13,40
290,662;43,3;-13,40
290,718;43,3;-11,40
290,765;43,3;-11,40
290,812;43,3;-12,15
290,862;43,6;-12,15
290,918;43,6;-12,65
290,965;43,7;-12,65
291,018;43,7;-12,65
291,066;43,6;-12,65
291,119;43,6;-10,65
291,162;43,8;-10,65
291,211;43,8;-12,40
291,258;43,8;-12,40
291,319;43,8;-11,90
291,362;43,7;-11,90
291,411;43,7;-12,40
291,461;43,6;-12,40
291,512;43,6;-9,40
291,561;43,7;-9,40
291,611;43,7;-7,40
291,658;43,9;-7,40
291,719;43,9;-10,15
291,761;44,0;-10,15
291,819;44,0;-11,65
291,866;44,1;-11,65
291,911;44,1;-11,90
291,961;44,2;-11,90
292,004;44,2;-11,65
292,060;44,2;-11,65
292,105;44,2;-9,40
292,171;44,4;-9,40
292,204;44,4;-9,15
292,251;44,5;-9,15
292,294;44,5;-9,40
292,344;44,5;-9,40
292,390;44,5;-6,15
292,427;44,5;-6,15
292,474;44,5;-3,40
292,527;44,5;-3,40
292,590;44,5;-2,40
292,628;44,7;-2,40
292,674;44,7;-2,40
292,722;44,8;-2,40
292,790;44,8;-2,65
292,827;44,6;-2,65
292,875;44,6;-3,40
292,927;44,6;-3,40
292,974;44,6;-1,90
293,023;44,9;-1,90
293,092;44,9;-1,15
293,143;44,8;-1,15
293,193;44,8;-0,90
293,243;44,8;-0,90
293,292;44,8;-1,90
293,343;44,9;-1,90
293,392;44,9;-1,90
293,440;44,8;-1,90
293,492;44,8;-1,65
293,541;44,9;-1,65
293,593;44,9;-1,15
293,643;44,9;-1,15
293,693;44,9;-0,15
293,739;44,9;-0,15
293,793;44,9;-1,65
293,840;45,0;-1,65
293,893;45,0;-1,40
293,940;44,9;-1,40
293,993;44,9;-1,40
294,042;44,9;-1,40
294,075;44,9;-0,90
294,126;45,0;-0,90
294,176;45,0;-0,40
294,226;45,0;-0,40
294,276;45,0;-0,90
294,326;45,0;-0,90
294,372;45,0;-1,15
294,420;45,0;-1,15
294,474;45,0;-0,40
294,526;45,0;-0,40
294,575;45,0;0,35
294,625;45,1;0,35
294,674;45,1;-0,40
294,727;45,0;-0,40
294,774;45,0;0,85
294,827;45,0;0,85
294,876;45,0;2,85
294,925;45,1;2,85
294,972;45,1;6,10
295,026;45,1;6,10
295,075;45,1;12,10
295,125;44,9;12,10
295,177;44,9;18,35
295,226;44,9;18,35
295,275;44,9;23,10
295,320;44,7;23,10
295,368;44,7;27,60
295,425;44,5;27,60
295,473;44,5;30,85
295,527;44,4;30,85
295,575;44,4;34,10
295,625;44,2;34,10
295,673;44,2;36,10
295,726;44,1;36,10
295,780;44,1;37,60
295,827;43,8;37,60
295,875;43,8;38,60
295,928;43,5;38,60
295,975;43,5;42,85
296,027;43,3;42,85
296,074;43,3;46,60
296,127;43,4;46,60
296,175;43,4;43,10
296,224;42,9;43,10
296,273;42,9;41,85
296,338;42,7;41,85
296,396;42,7;36,60
296,443;42,2;36,60
296,496;42,2;34,85
296,541;42,0;34,85
296,596;42,0;29,35
296,644;41,8;29,35
296,697;41,8;26,85
296,740;41,5;26,85
296,797;41,5;23,60
296,840;41,5;23,60
296,897;41,5;16,60
296,944;41,3;16,60
296,997;41,3;8,10
297,045;41,3;8,10
297,098;41,3;0,60
297,139;41,3;0,60
297,198;41,3;-0,65
297,252;41,2;-0,65
297,298;41,2;-1,40
297,346;41,3;-1,40
297,398;41,3;-2,15
297,440;41,1;-2,15
297,499;41,1;-3,40
297,557;41,3;-3,40
297,599;41,3;-3,40
297,647;41,3;-3,40
297,699;41,3;-7,40
297,742;41,4;-7,40
297,801;41,4;-7,90
297,840;41,4;-7,90
297,899;41,4;-6,40
297,946;41,3;-6,40
297,999;41,3;-3,15
298,039;41,6;-3,15
298,100;41,6;-3,65
298,139;41,7;-3,65
298,200;41,7;-8,40
298,240;41,7;-8,40
298,301;41,7;-11,90
298,355;41,7;-11,90
298,401;41,7;-8,90
298,448;41,7;-8,90
298,485;41,7;-7,15
298,533;41,7;-7,15
298,601;41,7;-6,40
298,655;41,9;-6,40
298,701;41,9;-8,65
298,755;41,9;-8,65
298,802;41,9;-8,40
298,855;41,9;-8,40
298,902;41,9;-7,65
298,956;41,8;-7,65
299,002;41,8;-3,40
299,056;42,0;-3,40
299,103;42,0;-5,15
299,155;42,1;-5,15
299,203;42,1;-8,40
299,255;42,1;-8,40
299,303;42,1;-9,65
299,350;42,0;-9,65
299,403;42,0;-6,15
299,451;42,0;-6,15
299,487;42,0;-3,65
299,535;42,1;-3,65
299,583;42,1;-6,15
299,637;42,2;-6,15
299,688;42,2;-7,40
299,738;42,2;-7,40
299,788;42,2;-7,65
299,839;42,3;-7,65
299,904;42,3;-8,90
299,954;42,2;-8,90
300,004;42,2;-6,15
300,054;42,3;-6,15
300,104;42,3;-5,90
300,151;42,4;-5,90
300,204;42,4;-8,40
300,251;42,5;-8,40
300,304;42,5;-9,40
300,353;42,5;-9,40
300,404;42,5;-10,90
300,454;42,5;-10,90
300,505;42,5;-11,40
300,554;42,6;-11,40
300,605;42,6;-10,65
300,653;42,6;-10,65
300,705;42,6;-12,15
300,753;42,7;-12,15
300,805;42,7;-12,40
300,854;42,9;-12,40
300,906;42,9;-14,65
300,953;43,0;-14,65
301,006;43,0;-13,65
301,053;43,1;-13,65
301,106;43,1;-16,40
301,153;43,1;-16,40
301,206;43,1;-15,65
301,270;43,2;-15,65
301,307;43,2;-14,40
301,354;43,3;-14,40
301,407;43,3;-13,65
301,454;43,4;-13,65
301,507;43,4;-13,15
301,553;43,5;-13,15
301,609;43,5;-13,15
301,653;43,6;-13,15
301,708;43,6;-12,90
301,754;43,6;-12,90
301,803;43,6;-12,40
301,851;43,6;-12,40
301,907;43,6;-13,65
301,953;43,7;-13,65
302,008;43,7;-13,40
302,055;43,7;-13,40
302,108;43,7;-13,40
302,153;43,9;-13,40
302,209;43,9;-13,65
302,256;43,9;-13,65
302,309;43,9;-13,65
302,368;43,9;-13,65
302,409;43,9;-13,65
302,456;44,0;-13,65
302,509;44,0;-13,65
302,552;44,0;-13,65
302,594;44,0;-13,65
302,635;44,0;-13,65
302,684;44,0;-11,40
302,736;44,4;-11,40
302,785;44,4;-13,15
302,826;44,4;-13,15
302,873;44,4;-13,15
302,919;44,5;-13,15
302,966;44,5;-15,90
303,010;44,4;-15,90
303,057;44,4;-13,15
303,094;44,4;-13,15
303,141;44,4;-9,65
303,185;44,6;-9,65
303,235;44,6;-10,65
303,283;44,6;-10,65
303,342;44,6;-12,15
303,390;44,8;-12,15
303,435;44,8;-12,90
303,485;44,7;-12,90
303,535;44,7;-9,65
303,585;44,8;-9,65
303,635;44,8;-9,40
303,684;44,9;-9,40
303,744;44,9;-10,65
303,785;44,9;-10,65
303,844;44,9;-10,90
303,891;45,0;-10,90
303,954;45,0;-11,65
303,996;45,0;-11,65
304,044;45,0;-11,90
304,084;45,1;-11,90
304,134;45,1;-12,15
304,184;45,1;-12,15
304,244;45,1;-12,40
304,284;45,1;-12,40
304,334;45,1;-12,40
304,384;45,2;-12,40
304,444;45,2;-12,65
304,484;45,2;-12,65
304,544;45,2;-12,65
304,584;45,2;-12,65
304,644;45,2;-12,65
304,713;45,2;-12,65
304,744;45,2;-12,90
304,792;45,3;-12,90
304,833;45,3;-12,90
304,883;45,2;-12,90
304,945;45,2;-13,90
304,992;45,2;-13,90
305,034;45,2;-16,40
305,080;45,3;-16,40
305,133;45,3;-18,90
305,184;45,2;-18,90
305,234;45,2;-20,90
305,283;45,3;-20,90
305,339;45,3;-21,65
305,394;45,3;-21,65
305,445;45,3;-21,90
305,492;45,3;-21,90
305,549;45,3;-22,40
305,595;45,4;-22,40
305,633;45,4;-22,40
305,680;45,4;-22,40
305,717;45,4;-22,40
305,766;45,4;-22,40
305,815;45,4;-22,65
305,866;45,5;-22,65
305,917;45,5;-22,65
305,966;45,5;-22,65
306,016;45,5;-22,90
306,063;45,6;-22,90
306,094;45,6;-22,65
306,148;45,6;-22,65
306,198;45,6;-22,65
306,256;45,5;-22,65
306,316;45,5;-22,40
306,366;45,6;-22,40
306,416;45,6;-21,15
306,463;45,7;-21,15
306,516;45,7;-20,40
306,566;45,6;-20,40
306,616;45,6;-19,15
306,663;45,7;-19,15
306,716;45,7;-18,40
306,767;45,7;-18,40
306,816;45,7;-17,90
306,862;45,7;-17,90
306,916;45,7;-17,65
306,966;45,8;-17,65
307,016;45,8;-17,40
307,064;45,8;-17,40
307,117;45,8;-17,15
307,165;45,7;-17,15
307,217;45,7;-17,15
307,265;45,8;-17,15
307,318;45,8;-16,90
307,366;45,8;-16,90
307,418;45,8;-17,15
307,472;45,8;-17,15
307,518;45,8;-16,90
307,565;45,8;-16,90
307,618;45,8;-16,65
307,665;45,8;-16,65
307,719;45,8;-16,65
307,761;45,8;-16,65
307,818;45,8;-16,40
307,869;45,8;-16,40
307,919;45,8;-16,15
307,973;45,7;-16,15
308,019;45,7;-16,40
308,057;45,8;-16,40
308,120;45,8;-16,15
308,164;45,8;-16,15
308,220;45,8;-16,40
308,264;45,8;-16,40
308,320;45,8;-16,15
308,369;45,7;-16,15
308,421;45,7;-16,40
308,464;45,8;-16,40
308,521;45,8;-17,40
308,567;45,7;-17,40
308,604;45,7;-14,90
308,653;45,8;-14,90
308,699;45,8;-14,65
308,749;45,8;-14,65
308,804;45,8;-13,40
308,852;45,8;-13,40
308,900;45,8;-15,15
308,952;45,6;-15,15
309,000;45,6;-14,40
309,047;45,6;-14,40
309,095;45,6;-13,40
309,152;45,6;-13,40
309,197;45,6;-12,65
309,247;45,6;-12,65
309,297;45,6;-13,40
309,354;45,6;-13,40
309,396;45,6;-13,90
309,447;45,6;-13,90
309,494;45,6;-14,65
309,548;45,8;-14,65
309,597;45,8;-17,15
309,667;45,7;-17,15
309,706;45,7;-16,15
309,747;45,5;-16,15
309,798;45,5;-13,65
309,846;45,6;-13,65
309,897;45,6;-14,15
309,953;45,6;-14,15
310,001;45,6;-16,40
310,054;45,6;-16,40
310,102;45,6;-16,90
310,154;45,5;-16,90
310,201;45,5;-16,65
310,253;45,5;-16,65
310,300;45,5;-17,40
310,363;45,6;-17,40
310,422;45,6;-19,65
310,479;45,6;-19,65
310,522;45,6;-20,90
310,579;45,5;-20,90
310,622;45,5;-18,90
310,679;45,4;-18,90
310,723;45,4;-19,15
310,770;45,5;-19,15
310,823;45,5;-19,65
310,870;45,5;-19,65
310,923;45,5;-20,15
310,971;45,5;-20,15
311,023;45,5;-20,15
311,078;45,5;-20,15
311,124;45,5;-20,15
311,178;45,4;-20,15
311,231;45,4;-19,90
311,281;45,3;-19,90
311,324;45,3;-19,90
311,372;45,3;-19,90
311,424;45,3;-20,15
311,472;45,3;-20,15
311,508;45,3;-19,15
311,544;45,3;-19,15
311,593;45,3;-17,65
311,644;45,3;-17,65
311,694;45,3;-16,15
311,756;45,2;-16,15
311,806;45,2;-14,65
311,844;45,1;-14,65
311,892;45,1;-14,15
311,941;45,1;-14,15
311,978;45,1;-14,15
312,025;45,1;-14,15
312,072;45,1;-13,90
312,125;45,0;-13,90
312,168;45,0;-14,15
312,225;45,0;-14,15
312,274;45,0;-14,40
312,326;44,9;-14,40
312,378;44,9;-14,65
312,426;44,8;-14,65
312,477;44,8;-15,15
312,528;44,7;-15,15
312,577;44,7;-15,15
312,627;44,6;-15,15
312,677;44,6;-16,15
312,727;44,6;-16,15
312,779;44,6;-15,65
312,827;44,5;-15,65
312,877;44,5;-15,40
312,927;44,5;-15,40
312,977;44,5;-16,90
313,027;44,5;-16,90
313,075;44,5;-17,90
313,127;44,4;-17,90
313,177;44,4;-17,65
313,227;44,3;-17,65
313,277;44,3;-15,40
313,328;44,2;-15,40
313,372;44,2;-15,15
313,428;44,3;-15,15
313,474;44,3;-17,40
313,532;44,2;-17,40
313,579;44,2;-18,90
313,629;44,1;-18,90
313,676;44,1;-18,15
313,728;44,1;-18,15
313,777;44,1;-17,15
313,828;44,1;-17,15
313,876;44,1;-18,15
313,929;44,1;-18,15
313,977;44,1;-19,40
314,029;44,0;-19,40
314,076;44,0;-19,15
314,129;43,9;-19,15
314,176;43,9;-18,90
314,229;43,9;-18,90
314,276;43,9;-19,15
314,329;43,9;-19,15
314,377;43,9;-19,15
314,429;43,8;-19,15
314,478;43,8;-19,15
314,530;43,9;-19,15
314,577;43,9;-19,15
314,630;43,8;-19,15
314,676;43,8;-19,15
314,730;43,8;-19,15
314,777;43,8;-19,15
314,830;43,7;-19,15
314,875;43,7;-18,90
314,930;43,6;-18,90
314,976;43,6;-18,65
315,031;43,6;-18,65
315,075;43,6;-18,15
315,130;43,6;-18,15
315,178;43,6;-17,65
315,231;43,6;-17,65
315,275;43,6;-17,40
315,330;43,6;-17,40
315,378;43,6;-16,90
315,431;43,5;-16,90
315,478;43,5;-16,90
315,530;43,5;-16,90
315,577;43,5;-16,65
315,631;43,4;-16,65
315,678;43,4;-16,65
315,731;43,4;-16,65
315,778;43,4;-16,40
315,831;43,4;-16,40
315,875;43,4;-16,40
315,931;43,2;-16,40
315,989;43,2;-15,15
316,047;43,2;-15,15
316,106;43,2;-14,40
316,164;43,1;-14,40
316,208;43,1;-14,15
316,258;43,2;-14,15
316,307;43,2;-13,65
316,363;43,1;-13,65
316,407;43,1;-14,40
316,464;43,1;-14,40
316,512;43,1;-14,15
316,563;43,0;-14,15
316,607;43,0;-13,90
316,663;42,9;-13,90
316,710;42,9;-13,65
316,764;42,9;-13,65
316,812;42,9;-13,15
316,864;42,8;-13,15
316,907;42,8;-13,15
316,957;42,8;-13,15
317,007;42,8;-12,90
317,057;42,7;-12,90
317,104;42,7;-13,15
317,164;42,7;-13,15
317,212;42,7;-12,90
317,257;42,6;-12,90
317,304;42,6;-12,90
317,366;42,5;-12,90
317,413;42,5;-12,65
317,466;42,5;-12,65
317,506;42,5;-12,40
317,556;42,5;-12,40
317,613;42,5;-12,65
317,667;42,4;-12,65
317,706;42,4;-12,40
317,756;42,4;-12,40
317,806;42,4;-13,40
317,857;42,2;-13,40
317,906;42,2;-13,15
317,956;42,2;-13,15
317,999;42,2;-12,40
318,050;42,1;-12,40
318,098;42,1;-12,65
318,135;42,0;-12,65
318,189;42,0;-13,15
318,224;42,0;-13,15
318,273;42,0;-13,40
318,319;42,0;-13,40
318,366;42,0;-13,65
318,414;41,9;-13,65
318,456;41,9;-14,90
318,505;41,8;-14,90
318,566;41,8;-14,15
318,606;41,8;-14,15
318,656;41,8;-13,90
318,705;41,7;-13,90
318,767;41,7;-13,15
318,815;41,7;-13,15
318,853;41,7;-13,65
318,893;41,6;-13,65
318,935;41,6;-13,90
318,988;41,6;-13,90
319,039;41,6;-14,15
319,087;41,6;-14,15
319,135;41,6;-14,40
319,188;41,5;-14,40
319,235;41,5;-14,65
319,287;41,5;-14,65
319,336;41,5;-14,40
319,383;41,4;-14,40
319,437;41,4;-13,65
319,487;41,4;-13,65
319,536;41,4;-12,90
319,583;41,3;-12,90
319,637;41,3;-12,40
319,685;41,3;-12,40
319,738;41,3;-11,90
319,788;41,2;-11,90
319,838;41,2;-12,65
319,896;41,1;-12,65
319,937;41,1;-10,90
319,984;41,0;-10,90
320,038;41,0;-10,65
320,086;41,0;-10,65
320,138;41,0;-10,15
320,186;40,9;-10,15
320,238;40,9;-9,65
320,285;40,9;-9,65
320,347;40,9;-8,65
320,395;40,7;-8,65
320,439;40,7;-7,90
320,486;40,6;-7,90
320,540;40,6;-7,15
320,588;40,5;-7,15
320,640;40,5;-6,65
320,687;40,4;-6,65
320,740;40,4;-5,90
320,787;40,4;-5,90
320,841;40,4;-5,15
320,887;40,3;-5,15
320,940;40,3;-4,40
320,988;40,2;-4,40
321,041;40,2;-3,90
321,087;40,1;-3,90
321,141;40,1;-3,90
321,188;40,0;-3,90
321,241;40,0;-3,40
321,287;39,8;-3,40
321,341;39,8;-3,40
321,387;39,6;-3,40
321,441;39,6;-3,15
321,487;39,6;-3,15
321,542;39,6;-2,90
321,587;39,5;-2,90
321,642;39,5;-2,65
321,687;39,5;-2,65
321,742;39,5;-1,90
321,786;39,3;-1,90
321,843;39,3;-1,90
321,886;39,2;-1,90
321,942;39,2;-1,65
321,986;39,0;-1,65
322,044;39,0;-1,40
322,086;39,0;-1,40
322,142;39,0;-1,15
322,186;38,8;-1,15
322,244;38,8;-1,15
322,284;38,7;-1,15
322,343;38,7;-0,90
322,386;38,6;-0,90
322,442;38,6;-1,15
322,486;38,5;-1,15
322,543;38,5;-0,90
322,586;38,4;-0,90
322,644;38,4;-0,90
322,686;38,2;-0,90
322,743;38,2;-0,40
322,790;38,0;-0,40
322,844;38,0;0,10
322,885;37,9;0,10
322,943;37,9;0,35
322,992;37,9;0,35
323,044;37,9;-0,40
323,102;37,6;-0,40
323,144;37,6;2,10
323,203;37,4;2,10
323,244;37,4;5,10
323,291;37,3;5,10
323,344;37,3;7,35
323,393;37,1;7,35
323,445;37,1;7,85
323,485;37,1;7,85
323,545;37,1;6,85
323,583;36,8;6,85
323,645;36,8;8,10
323,685;36,6;8,10
323,746;36,6;8,85
323,785;36,3;8,85
323,845;36,3;9,35
323,885;36,2;9,35
323,945;36,2;9,60
323,984;35,9;9,60
324,046;35,9;10,10
324,084;35,8;10,10
